Date,Cases - Total,Deaths - Total,Hospitalizations - Total,Cases - Age 0-17,Cases - Age 18-29,Cases - Age 30-39,Cases - Age 40-49,Cases - Age 50-59,Cases - Age 60-69,Cases - Age 70-79,Cases -  Age 80+,Cases - Age Unknown,Cases - Female,Cases - Male,Cases - Unknown Gender,Cases - Latinx,Cases - Asian Non-Latinx,Cases - Black Non-Latinx,Cases - White Non-Latinx,Cases - Other Race Non-Latinx,Cases - Unknown Race/Ethnicity,Deaths - Age 0-17,Deaths - Age 18-29,Deaths - Age 30-39,Deaths - Age 40-49,Deaths - Age 50-59,Deaths - Age 60-69,Deaths - Age 70-79,Deaths - Age 80+,Deaths - Age Unknown,Deaths - Female,Deaths - Male,Deaths - Unknown Gender,Deaths - Latinx,Deaths - Asian Non-Latinx,Deaths - Black Non-Latinx,Deaths - White Non-Latinx,Deaths - Other Race Non-Latinx,Deaths - Unknown Race/Ethnicity,Hospitalizations - Age 0-17,Hospitalizations - Age 18-29,Hospitalizations - Age 30-39,Hospitalizations - Age 40-49,Hospitalizations - Age 50-59,Hospitalizations - Age 60-69,Hospitalizations - Age 70-79,Hospitalizations - Age 80+,Hospitalizations - Age Unknown,Hospitalizations - Female,Hospitalizations - Male,Hospitalizations - Unknown Gender,Hospitalizations - Latinx,Hospitalizations - Asian Non-Latinx,Hospitalizations - Black Non-Latinx,Hospitalizations - White Non-Latinx,Hospitalizations - Other Race Non-Latinx,Hospitalizations - Unknown Race/Ethnicity
08/25/2020,413,4,26,52,121,75,69,50,27,9,9,1,224,185,4,188,8,67,105,17,28,0,0,0,0,0,0,0,4,0,1,3,0,0,1,2,1,0,0,0,3,3,3,6,6,3,2,0,12,14,0,6,0,9,8,2,1
01/29/2022,588,17,48,134,99,119,81,52,58,29,15,1,295,290,3,142,43,88,182,27,106,0,0,0,0,2,4,6,5,0,6,11,0,2,1,9,5,0,0,1,3,9,5,9,10,5,6,0,26,22,0,13,1,21,10,3,0
09/19/2021,244,2,32,55,50,56,34,23,16,2,8,0,127,116,1,49,17,62,74,19,23,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,2,6,1,7,5,5,2,4,0,14,18,0,5,1,17,5,1,3
10/01/2020,364,4,26,50,123,69,41,49,15,15,2,0,176,187,1,163,8,34,109,18,32,0,0,0,0,2,1,1,0,0,1,3,0,2,1,1,0,0,0,1,3,4,2,3,7,4,2,0,14,12,0,11,2,9,1,0,3
03/02/2021,328,7,31,46,103,62,44,31,25,11,6,0,183,145,0,91,21,62,103,16,35,0,0,0,0,1,0,2,4,0,4,3,0,4,1,2,0,0,0,0,2,2,5,5,3,9,5,0,19,12,0,13,1,10,5,1,1
04/05/2020,292,26,147,3,31,50,49,73,42,20,24,0,127,165,0,84,11,116,59,9,13,0,0,0,2,5,2,10,7,0,8,18,0,5,0,18,3,0,0,0,3,11,24,36,26,24,23,0,56,91,0,31,10,82,16,7,1
11/11/2020,2489,9,128,267,682,515,360,321,211,79,54,0,1306,1173,10,751,89,457,714,113,365,0,0,0,0,1,5,1,2,0,3,6,0,5,0,2,2,0,0,2,11,7,14,21,28,19,26,0,71,57,0,31,2,53,36,4,2
02/23/2022,236,5,19,58,56,49,29,20,12,9,3,0,135,98,3,48,19,43,64,15,47,0,0,0,0,2,1,1,1,0,0,5,0,0,0,2,3,0,0,0,2,2,3,5,2,3,2,0,9,10,0,3,1,6,8,1,0
12/13/2020,609,23,72,53,129,128,93,84,59,37,26,0,327,281,1,164,34,112,192,30,77,0,1,0,1,2,5,9,5,0,5,18,0,6,1,10,6,0,0,3,5,2,9,7,15,12,19,0,37,35,0,22,2,32,13,3,0
04/26/2021,651,6,62,120,154,143,95,92,31,10,6,0,354,297,0,177,21,266,95,20,72,0,0,0,0,0,2,1,3,0,4,2,0,2,0,1,3,0,0,1,5,11,11,10,14,3,7,0,38,24,0,14,1,37,9,0,1
11/21/2020,1264,18,99,160,295,248,194,161,115,60,31,0,640,623,1,444,53,214,346,59,148,0,0,0,0,3,4,4,7,0,8,10,0,6,2,7,3,0,0,3,6,12,16,9,16,17,20,0,42,57,0,28,3,39,23,3,3
07/08/2021,76,0,5,13,30,16,5,6,3,3,0,0,43,33,0,17,1,22,22,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,3,2,0,1,0,4,0,0,0
03/14/2021,181,4,19,24,53,36,32,17,14,5,0,0,86,95,0,38,9,34,73,11,16,0,0,0,0,0,2,1,1,0,2,2,0,1,0,2,1,0,0,1,1,3,1,4,5,3,1,0,9,10,0,1,0,11,6,1,0
08/16/2020,120,3,18,10,40,28,9,15,10,6,1,1,56,63,1,29,6,20,50,8,7,0,0,1,0,1,0,1,0,0,2,1,0,0,0,1,2,0,0,0,6,0,1,2,5,1,3,0,12,6,0,9,1,6,2,0,0
05/19/2021,278,7,43,45,70,64,25,30,33,7,4,0,148,130,0,76,7,123,38,8,26,0,0,0,1,1,0,2,3,0,6,1,0,1,1,3,2,0,0,0,7,6,4,6,13,6,1,0,22,21,0,7,0,32,3,1,0
05/03/2020,466,45,138,10,97,78,76,81,66,31,27,0,215,251,0,234,9,124,51,16,32,0,0,0,2,4,13,13,13,0,20,25,0,20,0,16,9,0,0,2,10,18,16,27,22,21,22,0,62,76,0,67,1,43,18,8,1
09/04/2021,344,5,34,69,71,73,52,35,34,7,3,0,186,157,1,58,13,106,96,19,52,0,0,1,0,0,1,2,1,0,0,5,0,2,0,2,1,0,0,0,4,5,3,10,8,2,2,0,26,8,0,8,0,17,7,2,0
06/28/2020,110,5,27,8,36,22,20,10,9,3,2,0,64,46,0,37,1,24,28,5,15,0,0,0,1,0,2,0,2,0,4,1,0,2,0,2,1,0,0,0,5,0,4,5,4,4,5,0,17,10,0,9,0,12,5,0,1
12/28/2020,1663,18,79,202,366,360,217,243,169,66,40,0,843,812,8,672,74,285,365,80,187,0,0,0,0,3,2,7,6,0,6,12,0,7,1,4,6,0,0,2,3,1,7,18,14,20,14,0,38,41,0,22,4,30,20,3,0
01/18/2022,2790,29,139,924,461,425,331,282,205,102,60,0,1481,1277,32,733,171,463,691,161,571,0,1,1,1,4,7,6,9,0,11,18,0,7,1,13,7,1,0,5,9,17,12,18,35,23,20,0,73,66,0,35,4,56,34,9,1
03/23/2020,290,3,101,4,46,55,53,56,30,35,11,0,141,149,0,40,12,136,77,13,12,1,1,0,0,0,0,1,0,0,0,3,0,0,0,3,0,0,0,1,4,15,12,17,17,25,10,0,48,53,0,16,5,64,11,4,1
04/12/2021,864,5,59,138,204,185,144,95,60,29,9,0,424,440,0,237,20,311,198,20,78,0,0,0,0,3,1,0,1,0,0,5,0,2,0,2,1,0,0,2,5,4,8,12,7,14,7,0,27,32,0,16,0,30,11,2,0
10/21/2021,339,5,22,84,70,71,40,39,19,15,1,0,185,154,0,55,18,71,120,21,54,0,0,1,0,1,1,1,1,0,3,2,0,1,0,4,0,0,0,0,3,7,1,3,2,5,1,0,9,13,0,6,2,9,3,1,1
04/04/2021,308,5,40,46,70,68,60,35,16,8,5,0,155,152,1,76,22,84,94,8,24,0,0,0,1,2,0,1,1,0,1,4,0,1,0,3,1,0,0,0,3,9,6,7,6,3,6,0,24,16,0,9,2,24,5,0,0
05/26/2021,171,6,32,31,44,24,22,24,11,9,6,0,98,73,0,45,2,76,24,6,18,0,0,0,0,0,5,1,0,0,1,5,0,0,0,4,2,0,0,0,5,1,7,8,3,4,4,0,16,16,0,2,0,22,6,1,1
10/08/2020,612,3,28,82,181,116,68,83,55,19,8,0,311,301,0,253,16,91,176,22,54,0,0,0,2,0,0,0,1,0,2,1,0,0,1,1,1,0,0,0,4,1,1,4,8,3,7,0,15,13,0,4,1,14,6,2,1
04/08/2021,860,6,65,146,243,191,124,86,52,11,7,0,456,404,0,252,36,234,247,25,66,0,0,0,2,0,0,2,2,0,3,3,0,1,0,3,1,0,1,2,2,6,7,20,18,6,4,0,32,33,0,14,2,37,9,1,2
12/02/2021,1065,8,65,230,250,215,134,117,70,30,19,0,574,484,7,185,24,255,310,107,184,0,0,0,0,0,4,3,1,0,4,4,0,2,0,6,0,0,0,0,9,6,9,8,11,13,9,0,40,25,0,14,0,33,16,1,1
03/17/2020,96,1,24,0,15,21,18,17,19,2,4,0,37,59,0,9,2,39,41,3,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,1,2,5,7,3,3,0,7,17,0,4,0,16,4,0,0
12/15/2020,1615,22,87,214,364,269,259,242,156,67,44,0,821,786,8,686,47,293,335,75,179,0,0,0,3,4,7,6,2,0,7,15,0,10,1,6,5,0,0,1,2,5,11,13,28,14,13,0,37,50,0,28,5,34,15,3,2
01/14/2021,1053,15,61,135,221,232,175,127,93,46,24,0,547,506,0,412,60,181,252,41,107,0,0,0,1,2,3,2,7,0,3,12,0,5,4,3,3,0,0,0,2,7,7,7,10,19,9,0,34,27,0,16,2,25,13,4,1
07/15/2020,268,7,23,30,84,51,33,34,18,12,6,0,150,118,0,99,5,85,47,9,23,0,0,0,0,2,2,1,2,0,3,4,0,1,0,6,0,0,0,0,5,2,2,3,4,4,3,0,13,10,0,8,0,9,5,1,0
03/08/2022,163,1,10,42,39,25,14,14,12,11,6,0,87,71,5,31,12,24,64,10,22,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0,0,1,5,1,0,5,5,0,3,1,2,4,0,0
04/22/2021,580,4,72,107,151,128,80,56,34,15,9,0,307,273,0,155,29,196,124,8,68,0,0,0,1,2,0,1,0,0,2,2,0,1,1,2,0,0,0,1,5,14,14,14,9,10,5,0,33,39,0,23,2,38,8,0,1
04/02/2021,676,3,56,83,202,139,107,82,39,17,7,0,346,330,0,179,41,151,226,19,60,0,0,0,0,1,0,1,1,0,2,1,0,1,0,1,1,0,0,2,3,5,13,8,13,9,3,0,26,30,0,17,0,29,9,1,0
05/25/2020,252,23,78,7,34,35,41,43,49,26,17,0,123,127,2,84,7,82,58,3,18,0,0,1,0,4,4,7,7,0,11,12,0,5,0,10,7,1,0,2,10,4,7,12,17,11,15,0,37,41,0,28,2,36,9,0,3
11/09/2020,3229,14,145,386,831,618,529,430,252,118,65,0,1629,1587,13,1340,74,516,833,123,343,0,0,0,0,1,3,7,3,0,5,9,0,6,0,0,8,0,0,1,6,15,13,26,30,34,20,0,72,73,0,45,7,57,30,2,4
07/22/2020,364,4,34,39,122,82,56,28,22,13,2,0,189,173,2,137,9,82,103,10,23,0,0,0,0,1,0,1,2,0,1,3,0,1,0,1,2,0,0,3,3,7,5,1,6,7,2,0,19,15,0,12,1,15,4,1,1
12/21/2020,1464,26,92,172,300,270,272,192,115,84,59,0,735,722,7,531,71,279,362,63,158,0,0,0,1,2,5,8,10,0,14,12,0,9,1,10,6,0,0,1,5,6,8,20,13,19,20,0,42,50,0,23,4,38,20,2,5
01/09/2021,781,17,56,97,217,142,101,106,70,34,13,1,406,375,0,282,28,144,232,21,74,0,0,0,1,1,3,3,9,0,7,10,0,4,1,6,6,0,0,0,4,3,5,5,16,11,11,1,28,28,0,17,1,22,16,0,0
06/26/2021,20,0,4,3,4,8,3,0,2,0,0,0,11,9,0,6,2,5,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,3,1,0,2,0,2,0,0,0
08/16/2021,589,3,26,62,148,149,104,60,46,13,7,0,283,304,2,127,32,136,199,10,85,1,0,0,0,0,2,0,0,0,0,3,0,1,0,2,0,0,0,2,2,4,3,4,5,4,2,0,14,12,0,7,1,13,4,1,0
09/11/2020,342,5,19,51,93,83,40,37,21,14,3,0,171,170,1,157,7,46,88,13,31,0,0,1,0,2,0,1,1,0,0,5,0,4,0,1,0,0,0,0,3,2,1,5,5,1,2,0,9,10,0,11,1,3,3,1,0
12/27/2021,9242,17,252,1482,2177,2009,1409,1034,691,294,145,1,5046,4069,127,1877,331,2275,1926,699,2134,0,0,0,0,2,5,4,6,0,6,11,0,3,1,9,4,0,0,15,24,28,28,33,55,37,32,0,134,118,0,49,4,137,48,11,3
10/29/2020,1888,4,88,216,543,406,300,194,131,60,38,0,978,908,2,799,70,228,524,82,185,0,0,0,0,0,1,1,2,0,2,2,0,1,0,0,3,0,0,2,5,12,10,10,18,14,17,0,47,40,1,28,1,31,22,4,2
04/08/2020,705,36,172,11,86,100,107,155,129,69,48,0,353,352,0,186,23,322,115,31,28,0,0,0,1,7,8,9,11,0,13,23,0,3,2,22,9,0,0,1,1,14,16,37,40,37,26,0,67,105,0,38,5,88,30,11,0
01/26/2022,1236,23,60,347,252,208,159,100,83,44,43,0,654,572,10,283,62,204,369,69,249,0,0,0,1,2,4,6,10,0,12,11,0,4,0,10,9,0,0,1,1,5,5,7,10,12,19,0,30,30,0,16,3,13,27,0,1
09/13/2020,123,3,26,12,37,30,19,13,9,3,0,0,61,62,0,43,3,16,44,5,12,0,0,0,0,0,0,1,2,0,2,1,0,1,0,2,0,0,0,2,5,3,1,6,5,2,2,0,14,12,0,11,0,4,10,1,0
11/23/2020,2376,19,125,274,543,492,360,351,202,99,55,0,1259,1113,4,960,75,452,512,102,275,0,0,1,1,2,2,5,8,0,11,8,0,8,0,7,4,0,0,3,7,7,12,18,29,19,30,0,64,61,0,39,5,55,20,3,3
05/05/2020,1090,58,156,53,206,206,217,206,125,50,27,0,563,526,1,596,17,192,127,41,117,0,1,1,1,0,10,17,28,0,27,31,0,17,5,21,14,0,1,1,12,14,18,37,34,23,17,0,74,82,0,62,7,57,24,6,0
04/03/2020,466,24,160,2,71,64,77,94,79,49,30,0,254,212,0,121,28,197,84,15,21,0,0,1,2,2,4,6,9,0,11,13,0,3,0,19,2,0,0,2,7,9,23,26,39,33,21,0,75,85,0,37,4,92,19,5,3
01/22/2022,1013,20,77,220,197,183,134,119,90,45,24,1,562,446,5,239,76,132,282,53,231,0,0,1,1,2,3,3,10,0,10,10,0,4,1,10,5,0,0,3,6,3,9,12,13,17,14,0,44,33,0,18,6,27,18,5,3
04/07/2021,843,3,58,136,250,187,113,80,45,15,17,0,442,401,0,212,39,227,257,15,93,0,0,0,0,1,0,1,1,0,2,1,0,2,0,0,1,0,0,4,3,4,7,12,8,7,13,0,33,25,0,13,2,34,7,2,0
10/10/2021,173,6,25,31,38,32,22,21,15,9,5,0,98,74,1,37,14,39,59,11,13,0,0,0,2,1,1,2,0,0,3,3,0,2,0,1,3,0,0,0,2,5,3,5,5,3,2,0,14,11,0,7,0,13,5,0,0
12/20/2021,5515,13,135,818,1581,1367,780,508,276,125,58,2,2923,2537,55,696,177,1461,1594,470,1117,0,0,0,0,2,4,5,2,0,5,8,0,2,1,5,5,0,0,2,12,11,10,38,28,21,13,0,60,75,0,30,3,68,26,4,4
10/01/2021,387,4,31,80,95,85,46,35,26,15,5,0,203,179,5,67,27,98,112,34,49,0,0,0,0,2,0,2,0,0,3,1,0,2,0,1,1,0,0,0,4,5,1,7,5,5,4,0,18,13,0,4,1,16,8,1,1
06/30/2021,51,0,6,11,12,10,9,3,3,3,0,0,20,31,0,14,2,12,15,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,1,5,0,1,0,4,0,0,1
09/14/2021,496,5,38,135,110,100,59,49,26,12,5,0,252,244,0,92,23,129,127,51,74,0,1,1,0,1,0,1,1,0,2,3,0,2,0,2,1,0,0,0,0,4,9,4,6,10,5,0,22,16,0,8,1,23,6,0,0
09/21/2020,420,2,26,51,123,85,56,46,34,18,7,0,215,203,2,223,7,46,104,12,28,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,2,0,0,0,3,4,3,4,6,3,3,0,15,11,0,13,0,10,2,1,0
07/18/2020,132,4,15,13,37,25,21,19,9,5,3,0,61,71,0,44,1,46,22,4,15,0,0,0,0,1,1,1,1,0,2,2,0,2,0,0,2,0,0,0,1,0,1,2,2,7,2,0,8,7,0,1,0,10,2,1,1
09/01/2020,330,3,17,34,97,70,38,45,32,8,6,0,177,153,0,138,6,59,85,7,35,0,0,0,0,0,2,1,0,0,2,1,0,2,0,0,1,0,0,0,1,2,7,2,2,1,2,0,8,9,0,5,0,8,2,1,1
07/30/2021,356,2,17,52,112,68,49,48,15,9,3,0,164,192,0,73,8,93,125,4,53,0,0,0,0,0,0,2,0,0,1,1,0,0,0,2,0,0,0,0,3,1,1,4,4,1,3,0,6,11,0,3,1,8,5,0,0
09/12/2020,136,0,11,11,31,34,25,18,11,5,1,0,68,66,2,41,9,21,44,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,1,0,0,0,5,6,0,5,1,4,1,0,0
01/06/2021,1458,13,66,191,417,298,204,154,107,63,24,0,756,694,8,482,63,294,434,51,134,0,0,0,0,2,5,1,5,0,6,7,0,3,2,4,3,1,0,1,3,5,5,10,13,15,14,0,26,40,0,20,3,25,15,0,3
04/18/2020,535,39,161,13,89,101,96,90,81,44,21,0,247,288,0,221,19,166,66,17,46,0,0,0,3,4,8,12,12,0,20,19,0,12,5,20,2,0,0,1,7,17,19,37,38,27,15,0,60,101,0,55,3,73,22,7,1
06/11/2021,39,2,14,6,12,6,6,2,3,3,1,0,18,21,0,14,2,11,8,0,4,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,2,0,0,1,0,3,1,1,6,1,1,0,7,7,0,3,0,9,1,0,1
09/03/2021,511,6,45,122,129,96,76,35,24,20,9,0,244,266,1,104,24,129,131,30,93,0,0,0,2,0,1,2,1,0,3,3,0,2,0,4,0,0,0,3,4,6,8,8,6,8,2,0,19,26,0,14,0,20,8,0,3
08/28/2021,361,3,28,79,92,63,51,32,25,11,8,0,186,174,1,76,11,116,86,13,59,0,0,0,0,0,1,0,2,0,1,2,0,0,0,1,2,0,0,1,3,4,3,5,5,4,3,0,14,14,0,5,0,16,7,0,0
03/22/2020,168,2,68,6,23,27,31,37,24,14,6,0,74,94,0,22,6,81,51,7,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0,1,0,0,6,7,12,14,12,12,5,0,34,34,0,11,4,46,5,2,0
08/20/2021,565,3,31,88,144,133,79,51,36,23,11,0,284,279,2,122,24,123,193,24,79,0,0,1,0,1,0,1,0,0,1,2,0,0,0,2,1,0,0,0,3,3,8,6,4,5,2,0,14,17,0,7,0,20,3,1,0
11/22/2021,786,3,45,193,151,155,114,77,53,22,20,1,403,378,5,140,21,189,230,60,146,0,0,0,0,0,2,1,0,0,2,1,0,1,0,2,0,0,0,0,3,7,3,6,10,10,6,0,22,23,0,8,0,18,13,4,2
02/11/2022,321,7,20,70,83,57,33,30,24,16,8,0,166,152,3,60,24,45,112,20,60,0,0,0,0,0,1,5,1,0,2,5,0,2,1,2,2,0,0,1,1,6,1,3,2,4,2,0,9,11,0,4,0,8,7,0,1
02/03/2021,572,7,40,83,143,100,75,63,65,27,16,0,292,280,0,206,18,131,153,16,48,0,0,0,1,0,2,2,2,0,2,5,0,3,0,3,1,0,0,0,3,2,5,6,11,8,5,0,20,20,0,17,0,16,4,1,2
04/19/2021,660,7,55,120,162,140,123,72,33,8,2,0,357,303,0,174,33,228,137,29,59,0,0,1,0,1,2,0,3,0,3,4,0,2,0,4,1,0,0,2,5,2,10,20,8,4,4,0,25,30,0,7,1,32,11,1,3
12/31/2021,5228,24,233,1012,1119,948,803,610,397,216,122,1,2856,2312,60,1272,226,1190,1066,349,1125,0,0,0,1,3,5,8,7,0,8,16,0,2,1,14,7,0,0,15,26,24,19,34,35,43,36,1,124,109,0,41,7,127,49,7,2
07/26/2020,97,6,18,7,24,25,11,16,8,4,2,0,49,48,0,33,4,20,29,3,8,0,0,0,0,1,1,1,3,0,3,3,0,1,0,3,2,0,0,0,1,2,2,5,5,1,2,0,10,8,0,5,0,9,3,1,0
06/12/2020,248,21,24,32,61,42,46,27,21,8,11,0,141,103,4,139,4,44,31,6,24,0,0,1,0,3,7,7,3,0,9,12,0,11,0,7,3,0,0,1,1,1,1,6,7,5,2,0,11,13,0,11,0,10,2,0,1
08/02/2021,474,3,24,65,138,114,74,40,27,12,4,0,251,220,3,113,22,118,126,15,80,0,0,1,0,1,0,0,1,0,1,2,0,0,0,3,0,0,0,0,3,5,1,4,3,4,4,0,16,8,0,4,0,17,3,0,0
06/09/2020,254,23,38,19,50,33,46,44,38,14,10,0,116,136,2,117,4,55,45,12,21,0,0,0,2,6,5,4,6,0,7,16,0,11,0,10,2,0,0,0,1,1,7,6,6,6,11,0,16,22,0,10,0,19,8,1,0
05/22/2020,724,36,92,64,154,135,125,112,74,35,25,0,370,349,5,388,11,163,84,25,53,0,0,0,1,6,10,8,11,0,16,20,0,12,2,14,8,0,0,0,9,13,8,11,19,18,14,0,40,52,0,38,4,38,10,0,2
06/22/2020,218,9,32,23,60,34,38,26,19,15,3,0,113,105,0,111,3,47,33,5,19,0,1,0,0,2,3,1,2,0,5,4,0,7,0,1,1,0,0,1,4,6,3,6,5,4,3,0,15,17,0,15,0,14,3,0,0
01/22/2021,737,12,51,102,172,144,116,98,61,30,14,0,388,349,0,262,31,160,179,37,68,0,0,0,0,2,4,4,2,0,5,7,0,4,0,4,4,0,0,2,2,7,8,6,12,7,7,0,17,34,0,15,1,23,9,3,0
05/31/2021,45,2,18,4,8,10,8,4,5,2,4,0,23,22,0,11,1,18,9,3,3,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,2,0,0,2,1,0,3,4,3,3,2,0,12,6,0,1,0,13,3,0,1
01/09/2022,2080,24,172,400,442,390,288,231,162,100,65,2,1098,972,10,435,115,323,591,178,438,0,1,0,0,1,5,7,10,0,11,13,0,9,0,10,5,0,0,8,13,7,9,29,39,31,36,0,85,87,0,34,6,78,40,9,5
09/11/2021,322,6,32,66,71,71,48,29,16,15,6,0,183,138,1,83,10,72,90,24,43,0,0,0,0,1,1,1,3,0,2,4,0,2,0,3,1,0,0,0,4,5,9,3,6,2,3,0,14,18,0,8,0,17,6,0,1
03/01/2021,312,2,26,47,81,53,45,32,34,9,11,0,156,155,1,84,16,64,94,21,33,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,4,2,4,7,3,5,0,10,16,0,7,1,8,7,3,0
09/24/2020,408,5,21,51,122,87,61,44,28,9,6,0,199,208,1,185,9,41,133,6,34,0,0,0,1,1,1,1,1,0,2,3,0,4,0,1,0,0,0,0,0,2,4,5,6,4,0,0,8,13,0,6,0,7,6,2,0
06/05/2020,337,17,42,33,75,70,50,51,30,18,10,0,172,165,0,197,4,57,35,10,34,0,0,0,0,3,1,9,4,0,10,7,0,5,0,7,5,0,0,0,6,5,5,8,6,9,3,0,20,22,0,18,0,15,4,2,3
07/28/2021,348,3,28,41,107,92,50,35,11,10,2,0,173,174,1,69,15,92,104,14,54,0,0,0,1,0,1,1,0,0,1,2,0,1,0,2,0,0,0,1,4,5,6,7,2,3,0,0,12,16,0,5,0,18,5,0,0
02/19/2021,319,7,32,46,83,63,41,43,13,16,14,0,164,154,1,97,13,58,87,24,40,0,0,0,1,0,1,3,2,0,2,5,0,1,0,5,1,0,0,0,3,5,2,3,5,3,11,0,15,17,0,7,2,16,5,1,1
05/27/2020,615,26,65,70,125,101,116,83,66,32,22,0,318,289,8,334,13,123,56,17,72,0,0,2,1,1,7,7,8,0,10,16,0,10,1,10,5,0,0,0,4,6,11,12,12,12,8,0,29,36,0,26,1,20,16,1,1
03/28/2021,354,7,44,30,120,74,51,41,24,8,6,0,192,162,0,71,19,80,142,14,28,0,0,0,2,2,2,0,1,0,1,6,0,3,0,2,2,0,0,0,5,5,2,19,7,4,2,0,20,24,0,9,1,26,5,3,0
11/02/2021,489,4,27,131,94,111,54,41,30,18,10,0,264,223,2,74,11,116,160,47,81,0,0,0,0,2,1,1,0,0,2,2,0,1,1,2,0,0,0,0,1,1,3,1,8,7,6,0,17,10,0,9,1,12,5,0,0
01/28/2022,757,23,53,168,147,145,91,72,68,48,18,0,385,368,4,186,66,117,224,34,130,0,0,0,2,3,5,3,10,0,12,11,0,5,1,10,7,0,0,0,9,5,4,4,10,13,8,0,30,23,0,17,1,14,19,2,0
11/04/2021,498,1,27,151,100,112,54,35,28,11,7,0,272,226,0,71,12,115,159,46,95,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,2,0,3,6,7,2,5,0,12,15,0,9,0,9,5,4,0
05/10/2021,399,6,43,103,66,72,67,50,29,7,5,0,217,182,0,83,20,181,66,12,37,1,0,0,1,0,0,2,2,0,4,2,0,0,0,5,1,0,0,0,4,5,9,11,7,5,2,0,24,19,0,5,0,29,6,2,1
06/30/2020,265,3,26,25,92,59,39,24,15,5,6,0,135,129,1,112,3,56,61,4,29,0,0,0,0,0,1,2,0,0,2,1,0,1,0,1,1,0,0,2,4,3,3,3,5,2,4,0,13,13,0,11,1,9,5,0,0
05/22/2021,130,5,36,27,37,15,13,19,10,8,1,0,68,62,0,35,1,55,22,6,11,0,0,1,0,0,2,2,0,0,3,2,0,2,1,2,0,0,0,1,4,4,10,7,5,4,1,0,19,17,0,7,0,21,6,1,1
09/22/2020,351,2,27,43,108,70,52,36,20,12,10,0,175,173,3,163,9,48,96,4,31,0,0,0,0,1,0,0,1,0,2,0,0,1,0,1,0,0,0,0,4,2,2,5,8,4,2,0,12,15,0,14,0,7,6,0,0
02/02/2021,647,6,47,68,159,124,103,84,64,26,19,0,316,331,0,199,28,144,189,23,64,0,0,0,0,0,3,1,2,0,3,3,0,1,0,3,2,0,0,2,5,2,7,11,8,7,5,0,25,22,0,15,2,19,9,0,2
09/26/2020,233,4,19,26,66,50,32,40,11,7,1,0,105,128,0,103,6,17,74,14,19,0,0,1,0,1,1,0,1,0,1,3,0,2,0,1,1,0,0,0,2,5,1,6,1,3,1,0,13,6,0,6,0,4,7,1,1
05/03/2021,553,6,65,88,113,124,74,85,44,20,5,0,313,240,0,143,19,233,90,10,58,0,0,0,0,0,2,1,3,0,2,4,0,1,0,2,3,0,0,2,3,8,12,15,14,7,4,0,28,37,0,11,0,43,8,2,1
10/10/2020,441,5,31,40,114,107,67,59,35,9,10,0,229,212,0,168,10,56,143,18,46,0,0,0,0,1,2,1,1,0,3,2,0,0,1,2,2,0,0,0,3,1,4,5,2,8,8,0,14,17,0,8,0,10,12,1,0
12/25/2021,1413,20,174,236,326,282,194,160,101,78,36,0,727,663,23,250,57,523,307,112,164,0,0,0,2,1,7,6,4,0,10,10,0,6,0,8,5,1,0,9,22,21,16,27,32,30,17,0,89,84,1,24,3,103,35,7,2
06/18/2021,35,2,11,2,10,6,6,6,2,1,2,0,19,16,0,6,2,17,9,1,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,0,1,0,0,0,1,1,2,5,1,0,1,0,4,7,0,4,1,4,2,0,0
04/27/2021,565,5,58,101,143,113,79,63,41,14,11,0,288,277,0,157,17,237,96,14,44,0,0,0,1,1,1,1,1,0,2,3,0,2,0,3,0,0,0,1,5,9,6,13,12,5,7,0,33,25,0,9,1,37,11,0,0
10/24/2020,883,5,62,109,224,196,140,105,59,37,13,0,469,414,0,357,23,129,264,33,77,0,0,0,0,0,0,2,3,0,2,3,0,0,0,2,3,0,0,2,9,8,6,6,10,15,6,0,33,29,0,21,2,26,9,3,1
02/12/2021,358,13,31,42,106,69,48,25,40,20,8,0,169,189,0,100,17,72,116,20,33,0,0,1,2,2,2,3,3,0,5,8,0,3,0,4,6,0,0,1,4,2,4,5,8,5,2,0,13,18,0,5,2,15,6,3,0
07/16/2021,155,1,10,23,42,48,14,18,6,3,1,0,79,75,1,24,8,41,56,1,25,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,3,0,1,3,0,2,0,5,5,0,2,0,7,1,0,0
